Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma non gliela do vinta, sta' sicuro; sarei ben minchione!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Un uomo come l'Aimoni che cosa vuoi che ne faccia de' tuoi brevetti? fa un po' il piacere!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ne ha tanto dell'onore, quello là, da darne anche a.... a degli altri che ne avrebbero bisogno.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Questa sarà la tua opinione; la mia è diversa: tante teste tanti cervelli!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma perchè non sei rimasto a casa a far l'avvocato, invece di venire quaggiù a fare di queste figure!?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E te?... chi ti ha pregato di venire in casa mia a dirmi di queste piacevolezze?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ti voglio bene, mi sta a cuore l'onor tuo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Oh, grazie!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A questo punto,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gianni, che s'era proposto di esercitare la pazienza del povero Giobbe pur di riuscir nell'intento, tornò da capo a pregar Menico, a scongiurarlo d'accettare i suoi consigli.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma l'altro, duro.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Allora gli promise che avrebbe condotto la cosa in modo che tutto sarebbe finito con una scalfittura.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Vedi che non c'intendiamo! - rispose Menico, sempre sotto le lenzuola, con una mano sola fuori, colla quale gestiva come un burattino. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Vedi che non c'intendiamo!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Se dovessi accettare questo duello, non sarebbe che a condizioni gravissime. È, o non è un'offesa che meriti una riparazione?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Nel primo caso bisogna ammazzarsi.... o quasi....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ebbene, ammazzatevi, se ciò ti accomoda di più.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma nel secondo caso, che è il mio, si lascia morir la faccenda....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E si fa la ricevuta di ciò che hai preso! -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A questo punto,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Foscarini, che non ne poteva più, attaccò un di que' moccoli da far arrossire la barba d'uno zappatore; poi, acceso d'ira, uscì bofonchiando e tirandosi dietro l'uscio con tanta forza da far tremare tutta la casa.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Menico, a questa sfuriata, si tirò un po' su, fuori dalle lenzuola, e tornò a mettersi a sedere ascoltando attentamente il rumore che faceva Gianni colla sciabola e gli speroni correndo giù per le scale; poi, quando lo udì serrare con impeto anche la porta di strada, allora, adagio adagio cacciò fuori dal letto le sue gambe lunghe, secche, pelose, corse a richiuder colla chiave l'uscio della camera, poi, in due salti si coricò di nuovo.
- È un bel matto quello là - pensava tra sè, tentando di persuadersi che aveva ragione lui.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Però non ci riuscì del tutto, ma, in compenso, dopo una mezz'ora, potè riaddormentarsi quetamente.

*
* *

La mattina dopo,";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Menico si alzò per tempo, e tutto musone, colla faccia stralunata, stava facendo le sue valigie per prepararsi ad andare a Modena, allorchè suo cugino ritornò a capitargli in camera.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sai?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ho combinato tutto per oggi alle cinque - disse Gianni a quell'altro che lo guardava con due occhi sbalorditi. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ho pregato un mio amico a nome tuo perchè ti serva da testimonio.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il duello è alla pistola e....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A queste parole,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ghegola non lo lasciò più andare avanti, si pose a gridare, a urlare, a dirgliene di tutti i colori, e concluse col mettere Foscarini alla porta o poco meno: se non del coraggio, questa volta la gran paura riusciva a mettergli in corpo un po' d'ardire.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma il duello, - continuò Gianni senza scomporsi, appena Menico si fermò per pigliar fiato - salverà l'onore, senza che ci sia alcun pericolo nè per te.... nè per l'Aimoni.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ghegola stralunò gli occhi a quelle parole, ma fu più sorpreso che fidente.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Spiègati!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Subito.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Devi sapere che il secondo, scelto dall'Aimoni, è il Gottardi, che è poi fratello di una signorina che l'Aimoni ha promesso di sposare quando ritorna dalla Sicilia.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Anche a lui, dunque, rincrescerebbe moltissimo, come puoi figurarti, se al suo mandante accadesse qualche sinistro.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Noi due, vedi che cosa vuol dire nascere colla camicia? siamo amici intimi: eravamo a San Martino soldati nello stesso battaglione.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Figurati!... appena saputa la cosa, immaginandosi che io sarei stato scelto da te per questo affare, è venuto a cercarmi, e allora, d'accordo, abbiamo fatto in modo che all'insaputa dei nostri due primi, bada bene, all'insaputa dei nostri due primi, il duello non avesse tristi conseguenze.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E che cosa avete combinato?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Che cosa avete deciso?... -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ghegola passava dallo stupore alla diffidenza e dalla diffidenza all'incredulità.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Che cosa abbiamo combinato? È presto detto.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Devi sapere intanto che si scelse appunto la pistola, perchè l'inganno così è sicuro.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Siamo noi due, non è vero, che dobbiamo caricarle? ebbene: noi due le carichiamo soltanto a polvere.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Tu tiri il primo colpo a venticinque passi di distanza, l'altro tira il secondo avvicinandosi di cinque passi, tu tiri il terzo avvicinandoti d'altri cinque: avete sparati i tre colpi, non vi siete presi, naturalmente, e l'onore è bello e salvo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma gli altri due testimoni sono poi d'accordo in quest'affare?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Bisogna che sieno presenti alla carica.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Non è vero.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non è necessario che restino lì a guardare; del resto è facile allontanarli con una scusa qualunque, mandandoli a dire qualche cosa ai medici o a vedere se tutto è a posto, se non c'è nessuno che si avvicini o che possa sorprenderci!...";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ce ne sono tanti, dei pretesti!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A Ghegola, se si deve dire la verità, quella soluzione non dispiaceva punto.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Trovava che c'era molto del buono: salvava l'onore e non metteva in pericolo la pelle.;no;si;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma.... poteva proprio fidarsi di Foscarini?;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E se quelle palle da far scomparire, se quel giuoco di bussolotti non riusciva bene?...;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Foscarini lesse negli occhi del cugino tutte le incertezze e le esitazioni che gli turbavano lo spirito, e con quella sua eloquenza di soldato franco e sincero gliene disse tante che riusci ad assicurarlo e a convincerlo.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Avere un duello.... senza correre alcun rischio?! -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Per Ghegola era addirittura l'avverarsi di un sogno!...;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Però seppe far le cose per benino.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non volle ceder tutto in una volta, tornò da capo colla dignità, coll'onore, coi brevetti di cavalleria; ma così debolmente adesso, che Gianni Foscarini durò poca fatica a guadagnarselo completamente.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Il secondo dell'Aimoni sarà uomo capace di conservare un segreto di tanta importanza?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Non è un ragazzo, diamine!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E poi ne va del suo onore, come ne va del mio, e in ogni caso egli non sa che t'ho messo a parte del nostro progetto.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Tutta Brescia dunque crederà che ci siamo battuti sul serio?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Certamente.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"L'Aimoni avrà una gran paura, crederà che lo ammazzi!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A meno che non isperi di essere lui ad ammazzar te!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ghegola, quantunque sapesse ormai questa supposizione fuori affatto del possibile, non potè trattenersi, ciò non ostante, dal fare una smorfia.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Via, via, - replicò Foscarini - fortunatamente, come t'ho detto, nessuno dei due corre di questi pericoli.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ti raccomando intanto di mostrarti sicuro, disinvolto sul terreno, e di far vedere in una parola che è proprio vero che tu non hai paura.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lascia fare a me; e come mi devo vestire?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Vèstiti un po' come vuoi.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Di nero?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Di nero o di rosso, non importa.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Resta fissato che verrò qui a prenderti colla carrozza, alle quattro e mezzo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Alle quattro e mezzo in punto mi troverai in casa ad aspettarti.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Intanto bada di non far chiacchiere, di non contare a nessuno che hai un duello.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Diavolo, per chi mi pigli?!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Siamo intesi!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Siamo intesi, arrivederci alle quattro e mezzo.

Partito Foscarini, e Ghegola rimasto solo, fece due o tre salti nella camera, fregandosi le mani dalla contentezza.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quella soluzione insperata gli andava molto a genio, perchè la parte da eroe ch'egli avrebbe sostenuta nel duello, senza nessun rischio e pericolo, pareva proprio fatta a suo dosso, nello stesso tempo che, non avendo più paura d'essere infilzato da quell'altro, vedeva bene la necessità in cui era di lavare col sangue l'insulto patito dall'Aimoni.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Di più, sfidato l'Aimoni e battutosi con lui, poteva continuare a fermarsi a Brescia, non occorreva altro che egli partisse per Modena, e di fatti si pose subito a disfare le valigie ch'erano già quasi piene di roba.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Durante quell'operazione fu sorpreso dalla Ghita ch'era solita di regalare al suo Menico delle visite mattutine.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ghegola si lasciò baciare serio serio, sospirando.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Che cos'hai,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Menico?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Perchè mi guardi in quel modo?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Nulla, nulla; lèvati lo scialle.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ghita si levò lo scialletto nero che, secondo l'usanza delle sartorelle bresciane, aveva puntato sul capo e dopo averle circondata la faccia le scendeva giù fino ai fianchi avvolgendole tutta la persona.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Povera la mia Ghita.... mi rincrescerebbe!... per te mi rincrescerebbe!... - borbottava il giovinotto a mezza voce, mentre ricambiava alla fanciulla baci e carezze.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"La Ghita, a tali parole, si sentì stringere il cuore, e viste le valigie sparse per la camera, e i cassettoni aperti, ne rimase sbigottita; poi d'improvviso, sollevandosi sulla punta de' piedi per arrivare, piccina com'era, a stringersi al collo del suo lungo innamorato:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Tu parti con Garibaldi - esclamò - tu parti! - e la poveretta si pose a piangere.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Menico, invece di mostrarsene intenerito, accettò con un gran sussiego tutte le manifestazioni di quel dolore così sincero, ed anzi fece intendere all'amorosa che sarebbe stato più facile di tornare indietro partendo con Garibaldi che non andando dov'era aspettato lui.... alle cinque in punto.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E così, dopo averle fatto giurare che non direbbe nulla a nessuno, le contò il gran segreto, cioè che egli doveva battersi quel giorno coll'Aimoni, che l'arma scelta era la pistola, e che l'uno o l'altro, indubitabilmente, sarebbero rimasti sul terreno con una palla nello stomaco,;no;si;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ghegola, il crudele, la nominò varie volte quella palla micidiale, tanto che la poveretta ne era disperata e piangeva, piangeva con dei singulti che facevan pietà.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Almeno - concluse singhiozzando - che tu fossi andato con Garibaldi! saresti morto per l'Italia e per Vittorio!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Povera tosa; non aveva torto: ma c'era questo di male, che con Garibaldi i fucili si caricavano a palla!

Domenico Ghegola uscì di casa prima del solito e passeggiò sotto i portici per un pezzo, fumando tranquillamente un sigaro d'Avana, molto più corto, ma quasi più grosso di lui.";no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Poi sul mezzogiorno andò a far colazione al Caffè del Duomo, dove fece mostra d'un appetito invidiabile.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quando si trattò di pagare il conto, gettò al cameriere un biglietto di banca da duecento cinquanta lire.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"S'accomodi, signore, pagherà domani - e il cameriere fece l'atto di restituirgli il denaro.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Domani.... domani, caro mio, chissà dove potrei essere a far colazione!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Dammi il resto.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Uscì dal caffè zufolando l'arietta della Bella Gigogin, e si avviò dal suo parrucchiere, sul Corso del Teatro, a farsi radere la barba.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quel giorno Ghegola fu amabilissimo coi giovani di bottega, si provò anche a fare dello spirito, e, finito d'acconciare, prima di andarsene volle pagare l'abbonamento, benchè non si fosse allora che ai quindici del mese.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Il signore è di partenza? - gli domandò il padrone di bottega, tutto cerimonioso.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Potrebbe anche darsi....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E.... va lontano, s'è lecito?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mah! te lo saprò dire.... se ritorno. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Così parlando si arricciava i baffettini radi, ammirandosi nello specchio.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il parrucchiere gli si avvicinò con intrinsichezza, e -;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ho capito, anche lei se ne va con Garibaldi - gli sussurrò in un orecchio.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Eh! se avessi vent'anni di meno le chiederei l'onore d'accompagnarla: le farei magari da ordinanza!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Menico se ne andò indispettito.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Per Dio, non sapevano parlar d'altro che di Garibaldi, in quei giorni!

*
* *

....";no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Foscarini fu puntuale: suonavano le quattro e mezzo, ch'egli entrava da Menico.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lo trovò tutto vestito di nero, come un notaio.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Andiamo?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Andiamo.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma è proprio vero che il peggior passo è quello dell'uscio!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Difatti tutti due stavan già per uscire, quando, proprio sulla porta, s'incontrarono nella Ghita che voleva ad ogni costo abbracciare il suo amante per l'ultima volta.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;La poverina cominciò a piangere, a strillare, e finì col buttarsi per terra in preda a fortissime convulsioni.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Foscarini, commosso, l'aiutava, la soccorreva, tentava di tutto per darle animo, per acquetarla; mentre Menico, imperturbabile, non faceva che ripetere a suo cugino: -";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Bada,;si;no;no;no;
