novel ;sentence ;DD;DI;DIL;Soliloquio/Flusso di coscienza ;note;
Collodi_Carlo-Macchiette-1880.txt;"Scusami se te lo dico: ma a sposare un Prosdocimo non c’è poesia.
— Benedette ragazze! — disse il cavaliere, scrollando il capo — vedi un po’dove vanno a ficcare la poesia!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Anche nel matrimonio!…
Queste parole, piene di candore e di buon senso, arrivarono fino al cuore della fanciulla: la quale, cambiato pensiero lì per lì, e persuasa oramai che in questo mondo abbiamo tutti le nostre amarezze da inghiottire, fece intendere a suo padre che, per non dargli un dispiacere, si sarebbe rassegnata a inghiottire anche-un Prosdocimo.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;E il giovinetto fu invitato a tornare in casa del cavaliere: e vi tornò: e tutti dissero che era più simpatico di prima.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Difatti quella passione, che lo struggeva segretamente da tanti mesi, aveva dato alla sua fisonomia un so che di malinconico e di patito, da farlo somigliare come due gocciole d’acqua a quei Menestrelli leggendarii, che cantavano a digiuno la romanza d’amore sotto il verone della bella castellana.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Fatima non parlava che di lui, non vedeva che lui, non sognava che lui.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Lui e sempre lui: ecco tutto il vocabolario della donna che ama!;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"IX
L o stesso giorno delle nozze, i due sposi novelli partirono per una loro villa, accompagnati dalle benedizioni dei parenti, dai complimenti stereotipati degli amici e dalle giaculatorie erotiche dei dilettanti della donna altrui.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Nascosti in quel dolce e ombreggiato nido e lontani dai rumori della città e dai cicaleggi del mondo pettegolo e traditore, erano tutti e due così felici, che finirono naturalmente coll’annoiarsi.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Allora Fatima improvvisò un bellissimo discorso, per dimostrare che era un pregiudizio da contadini quello di credere che l’aria di campagna fosse più salubre dell’aria di città: soggiunse che la campagna faceva più figura a leggerla sui libri e nei romanzi, che a vederla dalle finestre di una villa; e terminò col dire che le molli erbette dei prati, tanto decantate in rima e senza rima,";no;si;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Iddio benedetto le aveva create unicamente per le pecore e per i poeti.;no;si;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Finito questo discorso, fu ordinata subito la carrozza, e, dopo quattro mesi di luna di miele, i due coniugi ritornarono in città.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"X
N on erano ancora passati due anni, quand’ecco che un giorno (era di venerdì: mese di febbraio: 24 del mese: tre date fatali!) capitò in casa di Fatima un giovine maestro di musica, ritornato allora da un lungo giro artistico per la Germania.
— Oh! finalmente! — disse Fatima, andandogli incontro e facendogli una gran festa — quando siete arrivato?
— Stamani… un’ora fa.
— Accomodatevi,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Raullo,… mettetevi qui accanto a me.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ho tante cose da raccontarvi!…: mi dispiace che mio marito per l’appunto sia fuor di casa.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ma voi aspetterete che ritorni, non è vero?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Voglio presentarvelo.
— Lo conoscerò volentieri — rispose il giovane maestro, a fior di labbro: — una persona che avete creduta degna della vostra mano, non può essere altro che una carissima persona.
— Oh! in quanto a questo vi assicuro che sono stata fortunatissima.
— È giovane molto?
— Un anno più di me.
— Allora è un bambino!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Bello?
— Simpatico… Non toccherebbe a me a dirlo, ma la verità è una sola…
— Buono?
— Una pasta di zucchero.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Credetelo: è difficile trovare un uomo così leale, così generoso, così affezionato!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Un angiolo.
— E si chiama?
— Voi dovete averlo conosciuto in casa nostra… al tempo dei tempi…
— L’avrò forse conosciuto.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"E il suo nome?
— Era un bel giovinetto, biondo, gentile, un poco timido…
— Dei timidi ne ho conosciuti tanti!… Ma lui come si chiama?
— Ve ne ricordate?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Una sera sonò con me la sinfonia dei Normanni a Parigi.
— Conosco i Normanni a Parigi:mail suo nome?…
— Ora che ci penso meglio, voi eravate già partito, quando lo presentarono in casa nostra.
— Ma il suo nome, di grazia, il suo nome! — ripetè con vivacità Raullo — Io insisto su questo punto, perchè mi ricordo sempre le vostre simpatie e le vostre antipatie per i nomi.
— Il vostro mi era molto simpatico!… Voi già lo sapete! — soggiunse Fatima, abbassando gli occhi e facendo di tutto per diventar rossa.
— Disgraziatamente quella simpatia arrivò fino al nome… e si fermò lì.
— Cattivo!…
— Perchè?
— Mi avete fatto un rimprovero che credevo di non meritare.
— Oh!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Fatima! — disse Raullo, con accento drammatico e appassionato, tirandosi indietro con una scossa del capo le chiome foltissime, che gli ombreggiavano la fronte — Oh!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Fatima! quando io ripenso a quelle feste di ballo, in casa vostra!… a quelle serate d’incanto…. a quelle sonate a quattro mani e… a quattr’occhi!…
— Per carità,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Raullo, non gridate così!…
— Oh! lasciatemi almeno questo innocentissimo sfogo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Oramai lo vedete!… Io sono condannato a vivere di memorie!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Maledizione!…
— E perchè partiste improvvisamente?…
— E avete cuore di domandarmelo?… Che il cielo pietoso,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Fatima, non vi faccia mai provare lo spasimo più crudele di tutti, quello di amare senza la speranza di essere riamati!… La fanciulla dei miei pensieri o non si avvide, o non volle avvedersi della funesta passione che mi logorava la vita!…
— Davvero?… Eppure tutti gli amici di casa nostra si erano accorti che quella fanciulla vi amava… Ne volete una prova?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;E Fatima si alzò, uscì dalla sala e, quando ricomparve, teneva in mano un foglio ripiegato.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Le sue gote erano leggermente colorite, i suoi occhi scintillavano, la sua voce tremava.
— Eccovi la prova — disse Fatima rimettendosi a sedere sul divano accanto a Raullo. — Vi ricorderete che in quel tempo, fra le persone che frequentavano la nostra casa, c’era anche il mio cugino Oliviero.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Fu appunto lui che una sera mi disse:
— Fatima, tu sei innamorata!…
— Io? non ci penso neppure.
— Fatima — replicò mio cugino — in questo momento l’angiolo incaricato del registro delle bugie scrive sul tuo libro del dare e avere una nuova partita di sett’anni di Purgatorio.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non mentire con me, perchè sarebbe inutile: tu sei innamorata!…
— Ma come fai a saperlo?
— Me l’hai detto tu?
— Quando?…
— Sempre, ogni volta che ti guardo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Leggi questi pochi versi, che ho fatti per te, e dimmi se ho ragione.
— Versi?…; ma tu non sei poeta.
— Che cos’ha che fare il poeta collo scrivere in poesia? mi disse Oliviero: e se ne andò via fischiettando, e colle mani in tasca.
— E i versi son questi? — domandò Raullo togliendo con bella maniera il foglio di mano a Fatima — Allora li leggeremo insieme.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;E il giovine maestro di musica cominciò a mezza voce:;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Invano tenti al pallido tuo riso
Sorridendo, donar lieto colore:";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Fanciulla mia, quando non vien dal core,;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Dimmi, cos’è il sorriso?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tu così lieta e sorridente in pria
Mesta se’fatta e al profferir di un nome,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ti commuovi ad un fremito, siccome
Corda che tocca sia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Mesta se’fatta perchè mesto è amore,;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Perch’ogni affetto che è santo e celeste
Qui sulla terra sempre lo riveste
Un velo di dolore.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Dopo quel primo palpito che in fondo
Del cor desta una nuova, arcana gioia,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Presto diventa una svariata noia
Ogni festa del mondo
E meglio in solitudine tranquilla
Ama posarsi questo spirto anelo:";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Anche la stella dell’amore, in cielo,;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Sta solitaria e brilla.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Bella è l’età che facil si commuove
E piange per arcana simpatia
Quando l’anima intende l’armonia
Che dal creato piove!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Miser chi non amò!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"L’anima chiusa
Alle gentili voluttà d’amore
E una giunchiglia, che languisce e muore
Nel calice racchiusa…
A questo punto Raullo s’interruppe, c voltandosi a un tratto, vide Fatima che si asciugava gli occhi.
— Che cosa avete? — le domandò con affettuosa premura.
— Nulla… nulla… Io sono sempre una gran bambina!… Bastano pochi versi, declamati con un po’d’anima, per farmi venir subito le lacrime agli occhi…
— Fatima! — disse Raullo, pigliandole tutte e due le mani e guardandola con occhi di fuoco, — e sarà dunque vero che io debba perdervi per sempre?
— Lasciatemi,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Raullo.
— No!
— Rammentatevi, o signore — disse allora Fatima, alzandosi dignitosamente — che io sono maritata… e che conosco i miei doveri…
— Abbiate pietà di uno sciagurato!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Concedetegli almeno che egli possa adorarvi… in segreto…
— Impossibile!
— Oh! non dite così!… Voi gettate la disperazione in quest’anima!
— Raullo, per carità!…
— Eccomi qui ai vostri piedi.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Io non mi alzerò, se prima…
— Alzatevi,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Raullo… vi prego,… queste scene non si fanno più nemmeno nelle commedie.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Alzatevi.
— No!
— Vi scongiuro!…
— No!
— Voi dunque mi volete compromettere?… Da un momento all’altro potrebbe tornar lui…
— Lo aspetto qui.
— Ho sentito rumore in sala… alzatevi… lo riconosco al passo… Alzatevi! è lui!… è Prosdocimo!…
A questo nome di Prosdocimo,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Raullo si voltò e guardando in viso Fatima, dette in un grande scoppio di risa.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La povera donna rimase allibbita.
— Sogno o son desto? — gridò il maestro di mugica, passando da una giovialità impertinente a un’aria falsa di compassione, — e sarà mai possibile,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Fatima, che voi così bella, così poetica, così sublime… siate diventata la moglie di un Prosdocimo?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Orrore e profanazione!…
Come andasse a finire questo colloquio intimo, non si è mai saputo e forse non si saprà mai.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Quello però che si sa, è questo: che Prosdocimo, tornando a casa all’ora solita del pranzo, trovò la moglie molto più affettuosa e molto più premurosa degli altri giorni.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Fatima andò a incontrarlo fin sulle scale, gli diede scherzando ùn bacio sulla punta del naso, lo aiutò a levarsi il soprabito, gl’infilò la veste da camera perchè non prendesse fresco, e volle mettergli da sè perfino le babbucce in piedi.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;A tutte queste carezze insolite, forse un altro marito si sarebbe sentito gelare il sangue: ma Prosdocimo, invece, disse dentro disè: — «Si vede che il tempo si vuol rimettere al buono!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Stasera vado fuori senza ombrello!»
XI
D ue mesi dopo, passando per caso dal tribunale di prima Istanza, mi venne fatto di sentire il seguente dialogo fra due uscieri:
— E il motivo di questa separazione si conosce?
— Si conosce sicuro: il motivo è molto semplice e sbrigativo: la moglie ha dichiarato che non poteva convivere più a lungo con un uomo, che aveva il vizio oramai incorreggibile di chiamarsi Prosdocimo.
— E i giudici che cos hanno detto?
— Hanno dato ragione alla moglie: e quella povera moglie aveva ragione davvéro!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Figurati che, durante il dibattimento, ogni volta che il marito era chiamato per nome, tutto il pubblico si metteva a ridere, come se fosse di carnevale.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Il Presidente è stato due volte sul punto di fare sgombrare la sala.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Queste poche parole, raccolte a frullo, mi messero sulla buona strada per raccapezzare la fine di questa storia che, a raccontarla, ci sarebbe da crederla un romanzo.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Venni, difatti, a sapere che la graziosa figlia del cavaliere Della-Zeta, vinta la causa di separazione, era stata consigliata dai medici a passare qualche mese sul Lago di Como.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Prosdocimo, invece, andò a Monaco, per chiedere alla Ruletta e al Trenta e Quaranta una parola di conforto alle sue amarezze.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Una sera, fra le altre, mentre stava nel caffè del Casino, cercando in fondo a una bottiglia di cognac un po’d’allegria, attaccò discorso con un suo vicino; e da una parola passando all’altra (il cognac alle volte è così chiacchierino) cominciò a fargli il racconto delle sue sciagure domestiche, e finì col dire:
— Ebbene, o signore.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Se oggi io sono… quello che sono,… la colpa, credetelo, non è mia e nemmeno di mia moglie.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La colpa è tutta del mio nome.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Compiangetemi!… io mi chiamo Prosdocimo!…
Il vicino, a questo sfogo intimo e confidenziale, cacciò un ruggito, e pigliando la mano del suo interlocutore e stringendola spietatamente, disse con voce cavernosa:
— Ebbene, o signore.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Anch’io mi trovo nel vostro caso.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Anch’io pur troppo sono… quel che sono!… ma molto più infelice, molto più disgraziato di voi!…
— Perchè?…
— Perchè non ho nemmeno la scusa di chiamarmi Prosdocimo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ciò detto, sparì.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Questa rivelazione inattesa fu, diciamolo pure, un vero balsamo per l’anima del povero Govelli.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tant’è vero che, chiamato il cameriere per ordinargli una seconda bottiglia, gli fece sottovoce questo strano quesito: — «Levami un dubbio,;si;no ;no;no;;
