doc_id;text;DD;DI;DIL;Soliloquio/Flusso di coscienza;
Negri_Ada-Le_Solitarie-1917.txt;Vi è, invece, la tragedia muta, sorda, costante, fissa, che ha l'inesorabilità d'un cancro.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non v'è scampo contro di essa.
  In tale stato viveva Raimonda.";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non lasciava, tuttavia, trasparire agli uomini se non ciò ch'era impossibile nascondere: il marchio del viso.
  Ella si sentiva isolata.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Fra il suo fluido e il fluido altrui s'interponeva un divieto.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Quel divieto la disonorava come una condanna.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Dai dodici ai sedici anni, alle scuole tecniche, nei gruppi delle compagne non aveva udito che bisbigliare d'amore.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Pareva che in tutte quelle fanciulle destinate a guadagnarsi la vita fra l'odor di muffa dei magazzini o l'odor d'inchiostro degli uffici, in tutte quelle adolescenze verdastre ed asprigne come i frutti acerbi, non germinasse che il desiderio dell'amore.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Aritmetica, disegno, fisica, grammatica, non sembravano in realtà che pretesti inventati dalla dura esistenza e dalla volontà dei parenti, per ingannare, per strozzare in boccio l'istinto atavico in quelle piccole future femmine, che già davano furtivamente un nome ed un corpo al loro bisogno d'amare e di sentirsi amate.
  Piú tardi, nel laboratorio di macchine e strumenti fotografici, dove Raimonda era entrata quale dattilografa, ella, intorno a sé, fra i compagni di lavoro, non aveva veduto che amore, illusione d'amore, menzogna d'amore.";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Le commesse, eleganti in abiti tagliati sull'ultimo figurino negli scampoli da trenta soldi al metro, colle trecce serrate intorno alle tempie secondo la moda, con tacchi altissimi, con ciglia e pàlpebre offese dal bistro, civettavano, nervose, coi giovanotti dello studio; e trovavano alla porta, la sera, l'amico pronto per accompagnarle.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Le varie correnti si urtavano, sprizzavano scintille nell'urto, creando per Raimonda un'irrespirabile atmosfera.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La sua povera giovinezza era tagliata fuori da quelle vibrazioni di gioia.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Per lei non poteva sussistere la legge naturale dell'esistenza.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Lo sapeva.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"E vi pareva rassegnata; ma, in fondo, avvilimento, desiderio insoddisfatto, rancore, le si aggrovigliavano dentro come un viluppo di serpi.
  Era giunta a desiderare d'essere cieca, quasi la cecità personale riuscisse a nasconderla agli occhi altrui: simile in questo al bambino che, celandosi il volto col braccio alzato ad arco, crede di essersi reso invisibile alla madre.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Era giunta a non trovarsi bene che nell'ombra; e sempre avrebbe voluto muoversi fra la densa bruma che l'avvolgeva quella sera di novembre: dandole un senso inatteso e mordente di agilità, di libertà, di sicurezza.
  Un fanale a gas, d'un fosco rosso di piaga nella compagine nebbiosa, le indicava lo svolto di via Solferino in via Pontaccio.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Scivolava rasente i muri, imbacuccata e felice, quando una voce maschia le susurrò alle spalle:
  — Signorina...
  Non si volse, continuò la strada, col cuore che le martellava.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Nessuno, nessuno, fino a quel momento, l'aveva seguíta per via.
  — Signorina...
  L'uomo la seguiva davvero, accordando il passo con quello di lei, mormorando altre parole, incoerenti, dolci.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Raimonda le udiva per la prima, forse per l'unica volta; e la maschia voce era calda, vellutata, di quelle che agiscono immediatamente sui sensi.
  Con un rapidissimo volger del capo e delle pupille, aveva scòrta l'alta figura d'un giovane, sfumata nella bruma che fasciava i lineamenti del viso.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Quell'ignoto non l'avrebbe vista in faccia, non avrebbe frenato il brivido del ribrezzo davanti alla mezza maschera deforme.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Fitta veletta, fitta nebbia, ora ambigua, nella quale ella pure poteva essere bella per un uomo: ora, che forse non sarebbe ritornata piú.
  Tacque, lasciò dire, lasciò che l'ignoto le si avvicinasse alle spalle, le si serrasse dappresso, tanto da alitarle nel collo il respiro profumato di sigaretta.
  — Signorina...";si;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Come si chiama?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non corra tanto.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Mi dica il suo nome, il suo bel nome.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Signorina...
  Nessuna udibile risposta; ma un consenso pieno di turbamento nel silenzio stesso, nel passo un poco rallentato, nell'atto di alzare il manicotto fino a celare il mento e la bocca.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La nebbia li univa e li divideva nel medesimo tempo.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Altre fantastiche ombre passavano, larve nere apparenti nelle orbite dei fanali, súbito inghiottite dall'elemento, grigio.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Milano era un'immensa nave naufragata, dove Raimonda agonizzava in dolcissima agonia, rivelata finalmente a un uomo: finalmente donna: tremante di muta felicità: solo temendo che l'ora dell'incantesimo finisse.
  In corso Garibaldi, quando comprese che soli cento passi la separavano dalla porta di casa, indugiò in un istante di perplessità, si appoggiò al muro, sempre in silenzio.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'ignoto vide, in quel trepido atto, un invito.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Trasse a sé la fanciulla pel braccio; cercò, avido, la bocca, senza vederla e, attraverso la veletta, la baciò.
  Con sua immensa meraviglia, il bacio gli fu reso.
  Ladra d'amore, sí, ella era; e sapeva e godeva d'esserlo, chiudendo in quell'attimo l'intera sua vita di donna, accumulando in quell'attimo sogni, desiderî, brividi, carezze, impeti di dedizione, voluttà di sensazioni, tutta la occulta parte di sé che alla luce spietata del sole non aveva diritto d'esistere.
  Quando le ingorde labbra lentamente si staccarono, e il lunghissimo bacio ebbe, fine, l'uomo stupefatto, inebriato, cieco, rimasto intontito sul marciapiede, sentí la fanciulla guizzargli di mano con agilità di lucertola, e sparire nell'ombra.
  Non tentò di seguirla.";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Ad un metro di distanza non sarebbe stato possibile riconoscere una persona.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"La massa fluttuante dei vapori si addensava sempre piú, diveniva un corpo quasi solido.
  Ritrovata per virtú di consuetudine la porta di casa, infilata a capo basso un'umidiccia scala a chiocciola anch'essa invasa di nebbia,";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Raimonda suonò il campanello d'un modesto usciolo bruno.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Alla madre che, inquieta e premurosa, le aperse, mormorò un distratto saluto.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Poi, con voce rauca: – Stasera non mangio, ho male alla testa, voglio riposare, abbi pazienza. – E sgusciò nella sua camera, e vi si rinchiuse.
  Nel letto, al buio, colle braccia avvinte sul seno, coi begli occhi sbarrati nell'oscurità, rabbrividendo ancora per tutto il corpo, rigustando in bocca il sapore dell'unico bacio, si raggomitolò, si contorse, pregò Iddio che di quell'ora non le togliesse mai la memoria – e pianse e rise.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"UNA SERVA
  Dallo squallido connubio d'uno spazzino pubblico –piú lercio delle lordure che raccoglieva nei crocicchi suburbani – con una sarta da uomo, che s'era mezzo rovinata la vista sull'ago, nacque, un giorno, una bambina.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non desiderata, non amata: supinamente subíta, come la miseria che vuotava del sangue le vene della donna ancora giovine e curvava verso terra il corpo dell'uomo non ancora vecchio.
  Quella figlia di due deboli nacque brutta e crebbe brutta.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;A dodici anni, tozza di corpo e grossolana di volto, con occhi obliqui di giapponese rilucenti di calda bontà in una faccia sbozzata con l'accetta, ella sbrigava già tutte le faccende nell'umile casa.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Scopava, rifaceva il letto grande e la propria cuccia, lavava in un mastello i cenci del padre, covava in un tepore d'attiva tenerezza la precoce decadenza della madre canuta, sfasciata, quasi cieca, indifferente a tutto fuor che alle trafitture artritiche, che la facevano urlare di spasimo.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Si spense, la madre, in un'alba novembrina fasciata di nebbia: si spense, alcuni mesi dopo, il padre, di sincope: disparvero entrambi come scompaiono, di solito, gli animali e i poveri, senza rumore, senza lasciar traccia.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Anin aveva allora quindici anni.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Raccolse la sua poca roba, vendette per un prezzo irrisorio il letto grande e il cassettone, s'infilò al dito l'anello di similoro della povera mamma – e andò a servire.
*
  Incominciò allora a disegnarsi, sul duro sfondo d'un lavoro indefesso, il vero stile della vita di Anin.
  Ella aveva ricevuto in sorte, da natura, il genio dell'obbedienza gioiosa.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Era nata serva come uno nasce pittore, poeta, affarista o ladro.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Sottomissione, devozione, pazienza, serenità nella fatica erano gli essenziali caratteri di quell'umile ma compiuto modello umano.
  Imparò presto, sotto la ferula d'una padrona meticolosa e dispotica, le piú delicate, le piú difficili, le piú aspre faccende d'una casa borghese: tirar la galera (lo spazzolone di ferro pei pavimenti incerati) senza farla urtare contro i piedi e gli spigoli dei mobili: cucinare con arte e con economia: stirar la biancheria senza ingiallirla: rendere piatti e bicchieri lucidi come specchi, senza incrinarli: rendere simili all'oro gli ottoni delle maniglie e delle serrature, senza aguzzar gli orecchi dietro le porte: scacciar la polvere da ogni gingillo, da ogni, angolo, da ogni nascondiglio della casa, con l'accanimento d'un nemico mortale, senza stancarsi mai di ripetere il medesimo gesto.
  Imparò presto, anche, quattro cànoni importantissimi.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Quando un abito è ragnato alle cuciture o ha stinto tutto il colore, lo si regala alla serva; – quando la frutta comincia ad andare a male, la si dà in fretta da mangiare alla serva: – quantunque stroncata dalla stanchezza e inebetita dal sonno, la serva deve rimanere alzata fino a mezzanotte, in un angolo della cucina, ad aspettare il ritorno dei padroni dal teatro; – mentre in sala da pranzo e in salotto, alla luce di tutte le lampade, si chiacchiera e si gioca, allegramente, intorno al tavolino del tè, o al vassoio dei liquori, la serva deve starsene quieta nel cantuccio presso i fornelli, abbassando la fiamma del gas per non fare spreco. – Tutto questo non le pesò, né le fu doloroso.
  Era il suo istinto naturale: non avrebbe saputo far altro.
  Anima obbediente: non già arida e chiusa.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ella nutriva in sé un umile, ma irresistibile bisogno di amare.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"I suoi piccoli, lucenti occhi giapponesi ridevano d'un limpido raggio di simpatia per tutto e tutti: per la padrona arcigna, pel padrone burbero ed esigente, pel grasso e grosso amico di casa che veniva ogni sera a pranzo e non le dava mai un soldo di mancia: pel fornaio, pel lattivendolo, per le scarpe che lustrava con ardore, pei rami che rendeva color di sole a furia di ranno, pel gatto tigrato, per la finestrella della cucina, dove aveva posto a fiorire una povera cineraria in una cassetta d latta.
  Quegli occhi esotici, ingenui e gai la rendevano quasi bella, malgrado la sgraziata persona, la minuscola treccia color di ruggine attorcigliata sul cucuzzolo senz'ombra di civetteria, il volto brutalmente martellato nella pietra.
  Passò il tempo, lento ed uguale.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Anin era ormai una donna di trentacinque anni, nerboruta e pelosa come un facchino.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nella casa aveva assunto l'importanza, inavvertita ma assoluta, dell'aria che si respira, dell'acqua che si beve, del pavimento sul quale si cammina.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Col suo modesto abito di rigatino scuro, con le sue pantofole friulane che le attutivano il rumore del passo, ella era dappertutto, tutto faceva, a tutto si prestava: rimanendo pur sempre l'Anin che, la sera, si eclissava quieta quieta in un cantuccio della cucina a sferruzzare calze, a rammendare strofinacci e lenzuola.
  A sposarsi non aveva mai pensato.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nessuno, del resto, aveva mai guardato Anin con turbamento o con intenzione, come si guardano le altre femmine.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Apparteneva al numero di quelle donne che attraversano la vita in margine, ignare d'aver un sesso, non avvertendone i languori e le inquietudini, non emanando il fluido che in molte brutte è assai piú acre che nelle belle.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La sua instancabile attività le bastava.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ella era stata creata per essere serva.
  Quando andò a nozze la figliuola de' suoi padroni,";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Liana, – una fragile, diafana giovinetta, col viso troppo lungo, gli occhi troppo fissi, il profilo puntuto ed estatico d'una Madonna del trecento – ognuno trovò naturale che Anin la seguisse, fidata domestica.
  Liana non avrebbe mai conosciuto l'arte del comando: era una silenziosa che stava ore ed ore appartata ed assorta, tremava ad ogni rumore improvviso, impallidiva per ogni parola piú aspra del consueto.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Figlia di due despoti, la volontà pareva in lei cancellata.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"L'ingegnere Carmi l'aveva scelta per questo, egli, cosí risoluto e intraprendente: pel mistero di fragilità che la rendeva preziosa, impenetrabile, quasi ambigua: per la parola in lei nascosta, che ella non avrebbe mai osato dire.
  Anin l'adorava.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'aveva vista nascere.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'aveva aiutata a crescere, vegliata quand'era inferma, accarezzata quand'era triste.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Il matrimonio di Liana fu, in certo modo, il matrimonio di Anin.
  Mobili, tappeti, cortine, gingilli della nuova casetta vennero fatti segno, dalla buona servente, ad una specie di feticismo.
  Mai le passò per la mente che quelle leggiadre cose avrebbero potuto essere sue, se la sorte fosse stata piú generosa con lei.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'esser chiamata a custode di tali bellezze le piaceva, la esaltava come una missione: lucidarle, disporle, riordinarle equivaleva, nel suo semplice spirito, ad averne il possesso.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Il senso della proprietà, molto confuso in lei, univa vagamente il tarlato cassettone materno, per poche lire venduto, alla massiccia mobilia di noce scolpita, alle ampie lettiere di palissandro che ogni mattina le sue mani spolveravano, gelose, con piumino, strofinaccio e spazzola.
  Coll'andar degli anni ingrossò, si curvò, si appesantí, insaccandosi.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma nel posare un panchettino sotto i piedi della languida padrona, nessuna certo avrebbe avuto tanta delicatezza di movimenti.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Era giunta, a forza d'intuito e d'amore, a comprendere alla muta i desiderî de' suoi signori, da un cenno, un volgere di testa, un battere di ciglia, da un silenzio improvviso.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'ingegnere, furioso a volte come un temporale di luglio, che romba, tuona, lampeggia, per poi lasciare il cielo piú sereno di prima, riusciva piú spesso a calmarsi ascoltando una sommessa, sensata parola di Anin, che davanti al tremante pallore, al genuflesso mutismo, all'annientamento morale di sua moglie.;no;no;no;no;
