Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stella non si trovò punto impacciata; camminò dritta con le scarpine, e baciò così gentilmente la mano di donna Anna che le parve figlia…
– La marchesina Stella d’Oriente Santo Stefano! – esclamò infatti donna Anna nel presentare la bimba abbigliata a don Francesco ed a Maurizio.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Tutti e tre si guardarono sorpresi.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella d’Oriente!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Che combinazione di nome!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"E sorrisero… In verità stava magnificamente bene a quella bambina dai grandi occhi glauchi come il cielo del crepuscolo, all’ora che appare la prima stella della sera o la stella dell’aurora; dai capelli e dalla carnagione color d’oro!…
Parte prima
I
Passarono otto anni durante i quali non avvenne nulla di straordinario.";no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Donna Anna sorrideva sempre, ancora bella della sua bellezza dolcissima, di bionda non ostante la prima apparizione dell’inesorabile zampa di gallina agli angoli degli occhi, - mentre i capelli di don Francesco s’inargentavano maestosamente e sulla sua fronte si disegnava qualche ruga.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Oh, il tempo! -;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma che importava loro d’invecchiare, se vedevano i figli crescere fiorenti di gioventù e bellezza?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio, presa la laurea aveva costretto don Francesco a cedergli tutte le divergenze le cui cause erano in mano di altri avvocati.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Il marchese sulle prime salì su tutte le furie.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Suo figlio, un marchese, l’ultimo rampollo di Wilfrido d’Oriente che, come amico del famoso Giovanni sire di Joinville l’aveva seguito nella settima Crociata ove San Luigi di Francia l’aveva creato marchese di Santo Stefano dopo la presa di Damietta e la sconfitta dei Beni-Kenone, contro cui aveva combattuto da leone (15 maggio 1249), suo figlio, milionario, lavorare?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Oh, come si pentiva d’avergli lasciato pigliare quella maledetta laurea!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E Maurizio rideva.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Nelle sue vene egli non sentiva scorrere quel sangue bleu che si rivolta al minimo pensiero contrario alla dissipazione, al lusso, allo splendore; - sembravagli malissimo spesa la vita senza meta, senza occupazione, e voleva lavorare.";no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Persino la marchesa, dopo tanto tempo scordatasi essere figlia di un negoziante, tremava che Maurizio, con la sua strana vita silenziosa, studiosa, sfigurasse sconvenientemente nell’alta società ove era atteso, forse un po’ ansiosamente da più di una fanciulla aristocratica… -;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Finalmente cedettero: l’amavano tanto!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Un anno dopo Don Francesco si accorse che le sue rendite erano quasi duplicate! -;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma non solo avvocato,;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio era anche pittore, un vero artista nell’anima, come suol dirsi, che appunto perché non bisognando dell’arte per vivere, eseguiva quadri bellissimi e molti.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Invero, frequentava più il simpatico ed elegante gabinetto d’artista, che l’ampio studio d’avvocato, sempre gelido e sconsolato nonostante il ricco addobbamento dei mobili e le preziose vetrine piene di volumi giuridici.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E Stella? -;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Appena di ritorno a Napoli l’avevano messa in collegio, ma due giorni dopo fu riportata ai d’Oriente la strana notizia della sua sparizione: scalato il muro del giardino,;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella non si era più lasciata vedere!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Dove trovavasi?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Nessuno lo sapeva: ma,;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio ritornò in Basilicata e ritrovò la bambina nella sua capanna, coi capelli nuovamente arruffati, i piedi nudi e l’abito lacerato.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Pescava!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio, figuratevi, la sgridò ben bene, ma intanto una bizzarra idea, gli passava nella mente: rimanere anch’ei là, fra l’acqua d’argento, il cielo di zeffiro e i cespugli di smeraldo, menando la vita di Stella, che gli disse, dandogli come sempre del tu:
– Ma senti, mi hai rinchiuso in prigione ed io mi sentivo morire.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Allora fuggii e ritornai qui perché temevo che voi altri, sgridandomi, mi rimettereste in prigione...;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio rise e la baciò, ma ci volle del bello per persuaderla a ritornare da loro. -;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Cenarono nella capanna: una magnifica cena luculliana composta tutta, di pesce pescato e cucinato da Stella aiutata dal marchesino, al quale, dopo cena saltò il desiderio di fare una passeggiata notturna sull’Agri.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Diventava bambino, il fantastico e giovine signore, bambino come Stella, la misteriosa creaturina che egli amava pazzamente, più che sorella.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Montarono in barca, nella vecchia barca da pesca ove Stella aveva salvato donna Anna e il marchese, la sola eredità lasciatale da sua madre, e presero il largo.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;La notte era bella: una splendida notte di autunno dal cielo azzurrissimo inargentato dal plenilunio.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio pregò Stella di raccontargli la sua storia e siccome la piccina, non compresolo bene, cominciò a narrare una fiaba.
– C’era una volta un re il quale… – ne rise tanto e si spiegò.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella, spalancò gli occhi.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma che storia?… Ella non si ricordava di suo padre perché morto quando era piccina piccina: sua madre si chiamava Maria… Maria... non rammentavasi bene il cognome! giovine, buona, pallida pallida, cara cara… ..;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Al ricordo di sua madre Stella diventò triste e commossa: la sua vocina tremava e dopo qualche istante fu coperta dai singhiozzi.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio sussultò, si accostò vieppiù a lei che remava e cercò di consolarla.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella allora si prese a parlare.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Si ricordava d’aver abitato con la madre in Anglona presso il vecchio avolo cieco.;no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Un giorno l’avolo morì:;no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stella aveva cinque o sei anni; allora andarono a stabilirsi nella capanna in riva al fiume e cominciarono a pescare… Due o tre anni dopo anche la mamma le era morta.
– Ecco tutto! – conchiuse Stella; ma al giovine sembra che gli celasse qualche cosa sicché domandò:
– E poi?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"E poi?
– E poi!… Poi seguitai a viver sola pescando, sino al giorno in cui fui raccolta da voi!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio chinò la testa sul petto.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella credette averlo rattristato e si mise a cantare una poesia in dialetto, bellissima cantata così con la sua voce di bambina, sottile, argentina flebilmente vibrata nell’olezzante e azzurro silenzio della campagna dormente fra i veli del plenilunio.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio rialzò vivamente la testa.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Guardò i paesaggi rischiarati dalla luna, i profili delle lontane montagne az zurre sullo sfondo d’argento del cielo, le linee dei massi, degli alberi, dei cespugli, delle rive, linee che assumeva no fantastiche figure di
Taciti avanzi di perdute istorie...
guardò la graziosa testolina di Stella dai capelli in colore di ambra fulgida, guardò lo scintillio di oro dei meandri del fiume sfumanti intorno ai remi, e i suoi occhi, i suoi occhi d’artista che coglie un lampo di luce, una sfumatura da riprodurre nelle sue tele, scintillarono d’oro quasi riflettendo lo splendore dell’acque, o lampeggiando ad un istantaneo impulso di gioia, come spesso ne sentiamo tutti, anche i meno artisti, davanti ad un’immagine bella, o fantastica o reale che ci fa obliare per un momento il triste presente per darci una speranza nell’avvenire.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio si pose una mano sul cuore e mormorò lentamente: – Oh, se un giorno amerò, con l’amore immenso di artista e di uomo che non ha mai amato, il mio amore, lo sento, sarà per te… – E la mano bianca, aristocratica, morbida come quella di sua madre, sfiorò tremando i capelli di Stella.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"II
Maurizio, presa la laurea a ventiquattro anni, aveva poi, ad instigazione di Donna Anna, viaggiato per due anni interi.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Voleva prendere Stella con sé, ma Donna Anna vi si era opposta perché, diceva lei, le dispiaceva immensamente distaccarsi da ambi i figli ad una volta.;no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella avrebbe viaggiato col suo… sposo!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;I due ragazzi risero assai: del resto Maurizio, vissuto sempre con Stella come fratello, erasi scordato intieramente la profezia fatta sull’Agri, in un momento di romanticismo, al chiaro di luna. -;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Viaggiò dunque due anni e ritornò a Napoli carico di abbozzi, di disegni, di quadri, di illustrazioni: un vero museo e tale che Don Francesco ne restò sbalordito.
– E Stella?… – fu la prima domanda del giovine.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E quando Stella gli venne incontro egli la guardò stranamente, quasi non la riconoscesse più.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;L’aveva lasciata sempre bambina, mingherlina, piccola piccola, - la ritrovava grande, bellissima, esuberante di gioventù.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Gli sembrò completamente trasformata, i capelli più bruni, di una tinta oro-vecchio, gli occhi più grandi, più oscuri come i capelli, quasi neri con riflessi verdognoli, color viola, color d’oro, sfolgoranti e appassionati, il viso più ovale e delicato e il profilo più spiccato, con linee perfette da scalpello greco…
Solo la carnagione aveva conservato la sua tinta pallida dorata, e la ruga, osservatale da Maurizio sei anni prima, rimaneva sempre là, fra le sopracciglia brune, incangiabile, dando al suo bel viso una espressione di misteriosa tristezza.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio la baciò in fronte: un legger fremito agitò le mani di Stella, la ruga sparì per un secondo, ma ricomparve tosto; più disegnata, più triste.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Il giovine osservò tutto e per la prima volta dopo sei anni si ricordò le parole dettesi sul conto di Stella, sull’Agri.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Passarono altri due anni.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Che accade in quel tempo?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Nulla di anormale, come dicemmo più innanzi, solo ciò che Maurizio aveva predetto e che appunto per ciò non lo meravigliò.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;In verità, si sarebbe stupito di più se ciò non fosse accaduto.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Egli amava Stella!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Come e quanto solo chi ama una fanciulla bella, conosciuta dall’infanzia con tutti i suoi difetti e le sue virtù, può immaginarselo.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E Maurizio adorava Stella, lui grande sognatore d’ideali, lei così bella, gentilissima in tutto lo splendore fulgido dei venti anni. -;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma Stella?… Ecco ciò che disperava il giovine!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Aveva osservato il fremito della fanciulla dopo il suo bacio del ritorno, ma poi più nulla… assolutamente nulla!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Restava sempre impassibile, fredda, col suo fantastico carattere di bimba taciturna, senza una parola che rivelasse le passioni del suo cuore… Persino i suoi occhi che sulle prime a Maurizio sembrò avessero dei lampi, dei riflessi, non dicevano più nulla, nascosti dal velo delle lunghe ciglia abbassate.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio cercò di sorprenderla sola o confidente con le amiche, ma giammai poté rapirle un pensiero, scoprirle una passione, fulgida sfinge che forse aveva pensieri e passioni più delle altre fanciulle, ma che le nascondeva nel più profondo del cuore.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma anche il giovine, per due anni, non disse né fece nulla che rivelasse il suo amore.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Meditava. -;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Che doveva egli fare?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Sentiva di amare appassionatamente Stella, di non trovare felicità se non dopo averla fatta sua sposa, ma prima di parlarne ai genitori voleva sapersi amato da lei.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Sì, la voleva… era d’uopo… e tuttavia provava una strana paura di chiedere amore a quella fanciulla che fino a pochi mesi prima considerava come sorella, alla quale aveva dato tanti baci, lui il cui sangue ardeva al pensiero di baciarla, ora lo credeva un peccato di cui essa sarebbesi offesa. – Domani!… – esclamava tra sé.;no;no;si;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;E l’indomani aspettava con ansia fossero soli, tremava, ardeva e non diceva mai nulla!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma un fatto lo precipitò.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Un distinto giovine di Napoli, il barone di R… innamoratosi perdutamente di Stella al punto di mettere sotto i piedi ogni pregiudizio di casta, perché nessuno ignorava l’origine della fanciulla, avevane chiesta la mano ai d’Oriente.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ne restarono contentissimi:;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella, sempre impassibile, chiese otto giorni per rispondere:;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio si disperò perché ciò significava che Stella non l’amava punto, altrimenti avrebbe risposto di no… Si disperò tanto che, appena solo nel suo gabinetto, nel silenzio della notte, si mise a piangere come un fanciullo; gli pareva che un vuoto terribile si formasse intorno a lui, che i quadri del suo studio, i piccoli capolavori che sorridevano fra il lusso delle mensole di marmo, i fiori, i bimbi, i paesaggi dipinti, persino i leoni e le tigri ricamati sui tappeti e gli ultimi volumi, i libri di novità, che dormigliavano sui tavolini del suo studio da artista gli gridassero:";no;no;no;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;Vattene via di qui!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Senza cuore, senza ideale, sarai il nostro flagello.;no;no;si;no;
